WellID,BVHH,FormationAlias,NioGOR,CodGOR,LateralLength,ProppantPerFoot,FluidPerFoot,LeftDistance,LeftNeighbourType,RightDistance,RightNeighbourType,TVD,NormalizedOilEUR,NormalizedGasEUR
0500110382,,NIOBRARA,,,8886,770.8755345,701.313977,,NoNeighbour,,NoNeighbour,,17.77391402,58.4040063
0500110383,,NIOBRARA,2630.874325,2392.396367,7236,949.4543947,889.2728027,102,Codeveloped,268,Codeveloped,7535,10.77501382,61.04505252
0500110384,,NIOBRARA,,,9195,1469.49429,1484.40348,,NoNeighbour,,NoNeighbour,,10.49385536,49.37955411
0500110385,,CODELL,,,9163,1483.793517,982.7715814,,NoNeighbour,,NoNeighbour,,16.39255702,77.79111645
0500110386,,NIOBRARA,2686.037784,2406.442343,7211,957.1488004,897.5861878,268,Codeveloped,,NoNeighbour,7450,14.26376369,56.09485508
0500110446,,CODELL,3776.18099,2827.588227,9945,478.0291604,483.6482655,,NoNeighbour,,NoNeighbour,8101,28.8396179,172.7652086
0500110449,,NIOBRARA,,,10248,15.42632709,2654.983411,,NoNeighbour,,NoNeighbour,,32.2587822,36.96291959
0500110450,,NIOBRARA,,,10066,15.31114643,2691.713094,,NoNeighbour,,NoNeighbour,,27.49294655,29.50755017
0500110451,,NIOBRARA,,,9913,15.61817815,2736.193282,,NoNeighbour,,NoNeighbour,2610,26.38706749,35.49651972
0500110454,,NIOBRARA,1966.02637,,9528,15.97439127,2776.399244,,NoNeighbour,1159,Codeveloped,7828,22.72428631,29.87489505
0500110455,,NIOBRARA,,,9722,15.88130014,2726.504834,,NoNeighbour,,NoNeighbour,,26.20767332,35.92429541
0500110461,,NIOBRARA,4237.039899,3167.262648,5085,958.1120944,911.80059,2221,Codeveloped,2272,Codeveloped,7794,11.2027532,142.9026549
0500110462,,CODELL,4111.856041,3162.165559,9642,979.2574155,727.7386434,,NoNeighbour,739,Codeveloped,7959,10.44316532,108.8461937
0500110466,,NIOBRARA,4111.856041,3162.165559,9538,977.9828056,685.8267981,390,Codeveloped,382,Codeveloped,7705,6.412874817,108.1574754
0500110467,,NIOBRARA,4086.182902,3154.329282,9360,975.6410256,969.4192308,382,Codeveloped,170,Codeveloped,7561,5.924145299,107.5071581
0500110468,,NIOBRARA,4097.523067,3177.274399,9594,905.3575151,980.9193246,,NoNeighbour,390,Codeveloped,7521,13.11225766,113.5734834
0500110492,,CODELL,,,14025,684.9197861,639.2787879,,NoNeighbour,,NoNeighbour,,34.91208556,58.90552585
0500110516,,CODELL,,,6714,831.0991957,721.8120346,,NoNeighbour,,NoNeighbour,,49.07536491,89.68051832
0500507173,1.292969474,NIOBRARA,1711.372725,,4237,1782.865235,1468.612226,,NoNeighbour,,NoNeighbour,7719,34.25961765,85.16969554
0500507178,1.347278534,NIOBRARA,2036.105562,,3781,,,,NoNeighbour,,NoNeighbour,7928,13.06744248,39.02724147
0500507179,1.331893229,NIOBRARA,1886.060095,,3778,,,,NoNeighbour,,NoNeighbour,7999,10.79883536,22.48279513
0500507180,1.036141837,NIOBRARA,1605.039626,,4363,3238.138895,2023.566353,,NoNeighbour,,NoNeighbour,7468,36.33692413,88.96126518
0500507189,1.175913402,NIOBRARA,2164.770178,,4056,1687.869822,1772.439349,,NoNeighbour,337,Codeveloped,8201,22.32692308,91.81015779
0500507192,1.170234694,NIOBRARA,2178.001835,,4084,1779.1381,1827.833007,325,Codeveloped,337,Codeveloped,7743,50.53893242,152.7402057
0500507197,1.480129016,NIOBRARA,1937.908059,,3868,1052.116856,860.6416753,,NoNeighbour,,NoNeighbour,7982,10.38676319,23.95553257
0500507202,0.881179592,NIOBRARA,750.7692531,,4235,,,,NoNeighbour,,NoNeighbour,7804,9.385832349,10.46469894
0500507203,0.963009474,NIOBRARA,777.3683984,,4070,1711.056511,1053.112531,,NoNeighbour,,NoNeighbour,7775,12.94815725,24.2039312
0500507205,1.501129592,NIOBRARA,1806.678648,,3878,1818.463125,1569.303249,,NoNeighbour,,NoNeighbour,7699,30.06498195,76.1291903
0500507208,1.19974715,NIOBRARA,1308.945124,,4087,1784.193785,1470.184977,,NoNeighbour,,NoNeighbour,7991,35.76682163,62.23464644
0500507209,1.175160714,NIOBRARA,1956.312705,,4402,1546.115402,1680.066788,2682,Parent,,NoNeighbour,7884,39.64447978,97.78759655
0500507210,1.361098969,NIOBRARA,1460.083462,,4069,3223.887933,2971.647088,,NoNeighbour,,NoNeighbour,9793,36.96805112,69.09584665
0500507211,0.937799479,NIOBRARA,892.4524163,,8819,1400.839097,975.5772763,3394,Parent,,NoNeighbour,7529,9.326114072,20.78172128
0500507212,0.788239572,NIOBRARA,979.364027,,3622,1851.46328,1652.668691,,NoNeighbour,,NoNeighbour,7427,21.31943678,55.8683048
0500507215,1.42175288,NIOBRARA,1917.327159,,4038,946.5081724,740.8870728,,NoNeighbour,,NoNeighbour,8240,30.75829619,81.28207033
0500507217,1.326663351,NIOBRARA,1872.576828,,9367,979.1822355,627.4128323,,NoNeighbour,,NoNeighbour,7878,30.3546493,63.01099605
0500507219,1.456849479,NIOBRARA,1288.191322,,7042,1843.226356,1612.980119,,NoNeighbour,,NoNeighbour,8194,45.22933826,68.84947458
0500507220,1.44950359,NIOBRARA,1665.057063,,7070,1303.253182,1307.80396,,NoNeighbour,,NoNeighbour,7819,37.29306931,56.98048091
0500507222,1.472714286,NIOBRARA,1585.313466,,4067,1833.784116,1040.819277,,NoNeighbour,,NoNeighbour,7817,31.00540939,57.82788296
0500507223,1.070577604,NIOBRARA,2167.111988,,6572,1391.357273,1371.921181,,NoNeighbour,,NoNeighbour,7749,46.11381619,84.65976872
0500507224,1.263509474,NIOBRARA,2176.941038,,9199,1288.183498,1251.991412,,NoNeighbour,1322,Codeveloped,7958,32.54505925,75.98728123
0500507225,1.214978238,NIOBRARA,2476.760438,,6649,862.6861182,1044.365468,,NoNeighbour,,NoNeighbour,8191,39.50338397,93.08647917
0500507226,1.25575285,NIOBRARA,2204.604182,,8854,1355.093743,1316.112266,1322,Codeveloped,,NoNeighbour,8061,29.6332731,58.68997063
0500507228,1.381926042,NIOBRARA,947.1786028,,9705.334844,1289.288232,1302.028648,,NoNeighbour,659,Codeveloped,7981,30.10715289,46.1346267
0500507231,1.187723834,NIOBRARA,1510.786046,,7584,1206.487342,1112.631988,2346,Parent,,NoNeighbour,7656,27.55353376,54.79258966
0500507242,1.277073057,NIOBRARA,1891.166354,,6771,879.0429774,1106.942844,2058,Parent,,NoNeighbour,7839,27.23556343,64.79456506
0500507245,0.991252062,NIOBRARA,1850.013328,,7556,991.52991,1079.215458,,NoNeighbour,,NoNeighbour,7603,26.13274219,55.04751191
0500507249,1.054084536,NIOBRARA,1924.265568,,6321,1003.638665,1133.521595,639,Codeveloped,,NoNeighbour,7794,32.34757159,65.99034963
0500507250,1.056625,NIOBRARA,2005.787272,,6365.103711,916.8742985,1116.42957,1228,Parent,639,Codeveloped,7785,26.68864605,72.42018684
0500507259,1.388332653,NIOBRARA,1010.417649,,9440.88987,1338.009465,1436.131147,659,Codeveloped,,NoNeighbour,7992,37.00043161,57.53991493
0500507261,1.38872268,NIOBRARA,1893.28752,,9146,1260.223048,1265.620818,,NoNeighbour,,NoNeighbour,7947,38.26951673,75.33949267
0500507263,1.625436979,NIOBRARA,2173.07451,,6671,798.6808574,798.7681007,,NoNeighbour,,NoNeighbour,7881,18.5144656,50.90930895
0500507265,1.676004061,NIOBRARA,1678.863,,7344,1272.715142,1204.281999,,NoNeighbour,,NoNeighbour,7981,38.40631808,78.56358932
0500507266,1.124367016,NIOBRARA,1071.05981,,9859,1529.161173,1299.580282,,NoNeighbour,665,Codeveloped,7814,21.16522974,38.34192109
0500507267,0.91338125,NIOBRARA,1606.258259,,9864,1522.506083,1281.330697,660,Codeveloped,,NoNeighbour,7752,22.74766829,41.56123277
0500507268,1.105347716,NIOBRARA,1235.056526,,9836.654024,1479.771472,1249.754232,665,Codeveloped,648,Codeveloped,7750,17.23523056,47.14041979
0500507269,0.91338125,NIOBRARA,1600.109804,,9898,1511.618509,1284.258638,,NoNeighbour,660,Codeveloped,7806,18.37502526,35.39917155
0500507279,1.474692147,NIOBRARA,2415.13555,,9494,3076.680008,2428.324626,,NoNeighbour,5149,Parent,7562,17.98398989,34.51990731
0500507295,1.480427225,NIOBRARA,1777.889983,,8520,466.6666667,686.6075117,284,Codeveloped,,NoNeighbour,8105,25.72593897,52.30129108
0500507296,1.477244792,NIOBRARA,1777.889983,,8423,470.61617,682.548142,4625,Parent,284,Codeveloped,8017,31.23067791,59.59254422
0500507328,1.535235263,NIOBRARA,1995.948147,,9691.626866,1358.904979,922.5621378,341,Codeveloped,389,Codeveloped,7987,17.74934202,67.10761867
0500507329,1.537006842,NIOBRARA,1979.537235,,9709,1366.155114,924.6535174,,NoNeighbour,341,Codeveloped,8076,25.21155629,45.32897312
0500507330,1.520996875,NIOBRARA,1991.439498,,9374,1335.182419,898.0490719,389,Codeveloped,374,Codeveloped,8061,14.58928952,49.39577555
0500507331,1.527615707,NIOBRARA,2016.728911,,9766,1345.893918,925.8535736,374,Codeveloped,4493,Parent,7983,17.0442351,55.16649601
0500507340,1.072735938,NIOBRARA,1372.108533,,9889.776768,1518.942273,1273.677687,648,Codeveloped,673,Codeveloped,7813,16.16861571,42.71026636
0500507341,1.007188021,NIOBRARA,1548.037683,,9765,1329.032258,1253.341935,650,Codeveloped,662,Codeveloped,7818,14.21126472,42.72729135
0500507342,1.036941237,NIOBRARA,1476.68187,,9777,1517.029764,1287.978521,673,Codeveloped,650,Codeveloped,7754,13.85220415,40.04858341
0500507343,0.975312371,NIOBRARA,1572.105143,,9862.574485,1492.056666,1231.138991,662,Codeveloped,663,Parent,7761,13.90336775,42.86020863
0500507365,1.323394271,NIOBRARA,2039.284388,,9511,1203.658921,1403.937546,,NoNeighbour,323,Codeveloped,7845,28.98191568,63.77667963
0500507366,1.316957292,NIOBRARA,2016.044109,,9649.514547,1308.66687,1469.016284,347,Codeveloped,2832,Parent,7832,28.78932392,64.3449986
0500507367,1.31814375,NIOBRARA,2029.260573,,9627,1210.138153,1519.835463,278,Codeveloped,347,Codeveloped,7721,15.76119248,82.80606627
0500507368,1.324325907,NIOBRARA,2036.968675,,9681,1231.277761,1537.583514,323,Codeveloped,278,Codeveloped,7895,10.65592397,59.91095961
0500507369,,NIOBRARA,1792.81654,,9946,860.2453248,1988.957169,323,Codeveloped,312,Codeveloped,7638,22.35511764,78.15423286
0500507370,,NIOBRARA,1775.544802,,9780,845.807771,1957.277301,2372,Parent,323,Codeveloped,7731,27.74110429,49.20245399
0500507371,,NIOBRARA,1816.513612,,9953,845.1723099,1944.701698,321,Codeveloped,,NoNeighbour,7666,31.21199638,74.33376871
0500507372,,NIOBRARA,1806.411314,,9759,865.4575264,1985.577006,312,Codeveloped,321,Codeveloped,7724,19.7855313,74.51511425
0500507377,1.248608377,NIOBRARA,2303.46381,,9746,1344.962036,1240.327314,2120,Parent,293,Codeveloped,7944,29.41770983,60.97527191
0500507378,1.25531399,NIOBRARA,2341.871034,,9393,1333.333333,1389.19259,347,Codeveloped,,NoNeighbour,7902,26.33514319,71.52464601
0500507379,1.255432124,NIOBRARA,2331.657498,,9619,1374.987005,1446.172783,307,Codeveloped,347,Codeveloped,7950,12.61368126,82.36750182
0500507380,1.257398953,NIOBRARA,2318.601066,,9665.236925,1344.612667,1259.06091,293,Codeveloped,307,Codeveloped,7888,22.17679729,92.58883222
0500507381,,NIOBRARA,2673.22412,,9724,685.1090086,763.0100782,3491,Parent,317,Codeveloped,7782,17.34903332,46.78157137
0500507382,,NIOBRARA,2641.853597,,9714,666.0490014,719.4953675,317,Codeveloped,302,Codeveloped,7709,15.22452131,56.48404365
0500507383,,NIOBRARA,2550.937628,,9644.580094,689.7138015,722.2093582,323,Codeveloped,2453,Parent,7710,22.26203711,63.50084649
0500507384,,NIOBRARA,2600.654014,,9734,659.7493322,734.0507499,302,Codeveloped,323,Codeveloped,7793,21.74101089,52.47996713
0500507385,,NIOBRARA,1996.238436,,8983,1054.6588,1117.130803,2762,Parent,433,Codeveloped,7596,10.90181454,37.0291662
0500507387,,NIOBRARA,1728.627223,,9768,1337.428337,1355.36855,513,Codeveloped,,NoNeighbour,7692,23.879914,52.98771499
0500507389,,NIOBRARA,1983.096258,,9851.19236,1177.522433,1224.93842,433,Codeveloped,516,Codeveloped,7673,16.48500954,53.85591719
0500507390,,NIOBRARA,1863.815599,,9870,1330.901722,1407.438298,424,Codeveloped,484,Codeveloped,7707,14.54630193,47.90729483
0500507391,,NIOBRARA,1820.624693,,9915,1327.281896,1352.006051,484,Codeveloped,513,Codeveloped,7636,17.53615734,44.62491175
0500507392,,NIOBRARA,1914.281915,,9874,1329.349808,1400.628114,516,Codeveloped,424,Codeveloped,7648,17.40682601,65.11251772
0500507449,,NIOBRARA,1246.870973,,9798.26898,7.29965672,1584.245547,4035,Parent,1109,Parent,8064,28.82407092,31.4100379
0500507451,,NIOBRARA,,,9615,7.438793552,1614.442434,,NoNeighbour,,NoNeighbour,,24.70213209,36.37722309
0500507452,,NIOBRARA,,,9597,7.489006981,1658.770241,,NoNeighbour,,NoNeighbour,,21.83515682,36.31686986
0500507453,,NIOBRARA,1377.043581,,9736,7.347062449,1586.634552,2041,Parent,545,Parent,8032,19.74250205,34.4929129
0501420746,,NIOBRARA,2817.819896,2313.114039,12481,977.4857784,1008.683118,646,Codeveloped,332,Codeveloped,8091,22.29773255,185.8245333
0501420747,,NIOBRARA,2377.976584,2003.025824,12460,979.1332263,1001.18427,641,Codeveloped,345,Codeveloped,8058,21.68651685,177.6254414
0501420748,,NIOBRARA,2887.422712,2361.635225,12475,977.9559118,975.4133868,332,Codeveloped,662,Codeveloped,8143,22.74268537,143.3447695
0501420749,,CODELL,2942.324101,2400.46567,12677,724.7771555,607.3517394,1010,Codeveloped,996,Codeveloped,8379,27.87938787,125.8375799
0501420750,,NIOBRARA,2983.954457,2430.952064,12598,968.4076838,980.4556279,662,Codeveloped,331,Codeveloped,8071,20.66566122,166.2890935
0501420751,,NIOBRARA,2512.217928,2099.007462,12486,977.0943457,984.6890918,345,Codeveloped,646,Codeveloped,8165,20.35495755,143.1450424
0501420752,,NIOBRARA,3013.945561,2454.518825,12528,973.8186462,982.5948276,331,Codeveloped,686,Codeveloped,8134,22.22796935,174.2294061
0501420753,,CODELL,,1370.285735,12519,748.7818516,664.3541816,,NoNeighbour,1001,Codeveloped,8352,39.73384456,127.2908379
0501420754,,CODELL,2732.415004,2253.720979,12441,738.525842,620.7060526,990,Codeveloped,1010,Codeveloped,8409,26.03560807,112.0268467
0501420755,,CODELL,2229.177409,1895.010722,12523,740.3976683,649.5427613,1001,Codeveloped,990,Codeveloped,8364,26.0558173,108.4609918
0501420756,,NIOBRARA,2067.873027,1775.941705,12451,995.9039435,1033.012449,365,Codeveloped,641,Codeveloped,8110,21.75238937,160.964019
0501420757,,CODELL,3045.872477,2486.554277,12610,743.3782712,631.5954005,996,Codeveloped,2616,Codeveloped,8399,24.57803331,122.5373513
0501420758,,NIOBRARA,1896.772018,1647.358622,12562,780.1305525,796.2647668,,NoNeighbour,365,Codeveloped,8057,21.96282439,132.4881388
0501420772,,CODELL,3910.550508,3524.781286,9681,755.2938746,608.802603,768,Codeveloped,801,Codeveloped,8037,17.3593637,158.5339324
0501420773,,NIOBRARA,3808.326221,3545.813418,9638,996.0572733,864.1898734,424,Codeveloped,329,Codeveloped,7634,16.1321851,126.6382029
0501420774,,NIOBRARA,3910.550508,3524.781286,9619,998.6485082,986.7794989,222,Codeveloped,515,Codeveloped,7806,13.11955505,118.0810895
0501420775,,NIOBRARA,3871.431529,3545.60784,9618,998.128509,996.5633188,270,Codeveloped,424,Codeveloped,7795,15.28862549,115.4771262
0501420776,,CODELL,3842.063452,3548.11879,9680,755.3719008,625.7566116,801,Codeveloped,,NoNeighbour,8068,25.4231405,178.5762397
0501420777,,NIOBRARA,3894.699861,3537.881563,9632,996.6777409,992.0799419,515,Codeveloped,270,Codeveloped,7638,14.66486711,138.2902824
0501420779,,NIOBRARA,3183.949994,3371.129644,15173,1001.91129,946.736967,,NoNeighbour,314,Codeveloped,7751,31.38581691,152.2816187
0501420780,,NIOBRARA,3208.493905,3357.292715,15336,991.131977,938.8654147,314,Codeveloped,,NoNeighbour,7917,25.51101982,136.0397757
0501420798,,NIOBRARA,3064.444146,2538.622641,12104,1008.096497,1061.409121,2580,Codeveloped,300,Codeveloped,8050,20.01387971,131.0730337
0501420799,,NIOBRARA,3058.110512,2549.808916,12183,1001.395387,1024.575228,300,Codeveloped,,NoNeighbour,8103,22.71148321,93.71747517
0501420800,,CODELL,3051.296472,2562.994979,12201,753.0530284,662.616179,889,Codeveloped,,NoNeighbour,8361,27.34644701,99.39316449
0501420843,,NIOBRARA,3918.202157,3506.435664,9629,997.1959705,977.6678783,554,Codeveloped,222,Codeveloped,7638,12.43929795,123.593935
0501420844,,NIOBRARA,3772.209307,3539.270627,9821,977.4971999,826.9522452,329,Codeveloped,,NoNeighbour,7786,21.83189085,106.2825578
0501420845,,NIOBRARA,3908.897676,3456.089642,9714,988.8820259,983.6837554,,NoNeighbour,554,Codeveloped,7793,12.43174799,118.1705785
0501420846,,CODELL,3917.491052,3483.286623,9671,756.074863,614.7955744,,NoNeighbour,768,Codeveloped,8046,16.02926274,144.1087788
0501420847,,NIOBRARA,3051.143897,2497.677788,12513,974.9860145,972.4176456,686,Codeveloped,2580,Codeveloped,8074,25.4713498,160.1845281
0501420848,,CODELL,3077.460859,2521.24136,12379,742.2247354,663.1514662,2616,Codeveloped,889,Codeveloped,8386,24.46829308,115.3007513
0506906445,0.763564922,NIOBRARA,1897.828459,2753.97536,4338,473.9511296,811.8273398,,NoNeighbour,,NoNeighbour,7060,17.57353619,39.50507146
0506906446,1.124825397,CODELL,1883.464643,2717.993443,4342,489.6361124,806.9474896,,NoNeighbour,,NoNeighbour,7212,36.79064947,104.5
0506906456,1.089818462,CODELL,2905.271641,2991.557893,9606,1499.063086,791.441599,,NoNeighbour,1335,Codeveloped,7100,24.54309806,81.80855715
0506906457,0.770441237,NIOBRARA,3054.093432,3455.236335,12983,2747.747054,1233.401833,399,Codeveloped,912,Codeveloped,6889,23.76207348,129.3305862
0506906458,1.020166495,NIOBRARA,2915.230944,2971.969472,9565,2674.751699,1275.812023,499,Codeveloped,664,Codeveloped,6991,21.77668583,90.85467852
0506906459,0.848204124,NIOBRARA,3108.009382,3495.587615,13153,2714.817912,1264.064928,,NoNeighbour,754,Codeveloped,6908,22.13426595,107.699004
0506906461,1.200767857,NIOBRARA,2973.73153,2951.165585,9561,2676.079908,1279.267022,664,Codeveloped,699,Codeveloped,6725,19.41407803,90.65965903
0506906462,1.112319898,NIOBRARA,2950.227462,2950.950682,9602,2658.612789,1352.459488,664,Codeveloped,664,Codeveloped,6965,18.42116226,93.95532181
0506906463,0.802267876,NIOBRARA,3077.909261,3468.255592,13364,2671.655193,1169.214756,754,Codeveloped,399,Codeveloped,7045,20.87855433,101.6190512
0506906465,0.714107813,NIOBRARA,2964.64167,3428.31039,13297,2685.568173,1292.953749,912,Codeveloped,,NoNeighbour,6860,26.426788,97.83928706
0506906467,1.296234375,CODELL,3016.204878,3438.59932,13134,1530.379169,928.5408862,1334,Codeveloped,,NoNeighbour,7187,32.62060302,133.201005
0506906468,1.303749231,CODELL,3087.873713,3478.022944,13056,1539.675245,875.5340074,,NoNeighbour,1334,Codeveloped,7196,32.06035539,164.6590839
0506906469,1.106142857,CODELL,1948.548322,2847.017211,5937,530.5709955,746.1667509,830,Codeveloped,,NoNeighbour,7370,18.44702712,147.466734
0506906470,0.831146114,NIOBRARA,1937.413554,2844.660765,6048,829.6957672,1153.8125,1338,Parent,,NoNeighbour,7081,18.2296627,87.55109127
0506906471,1.107924615,CODELL,1925.113687,2812.302298,5982,525.2423938,724.2858576,1175,Parent,830,Codeveloped,7229,26.85172183,158.6970913
0506906477,1.053739583,NIOBRARA,1987.399559,2791.858806,6288,1136.450382,1134.002863,1216,Codeveloped,942,Codeveloped,6986,26.96835242,66.39678753
0506906478,1.227513433,CODELL,1974.672722,2834.50153,6012,524.2847638,741.5249501,,NoNeighbour,1159,Codeveloped,7309,30.4095143,199.828177
0506906479,1.225979688,CODELL,1989.991676,2761.295735,6275,526.2151394,728.9928287,1159,Codeveloped,,NoNeighbour,7304,35.01992032,130.3944223
0506906480,0.869596875,NIOBRARA,1962.149245,2842.810752,5477,825.6344714,1137.726858,,NoNeighbour,1216,Codeveloped,7175,19.36790214,43.70805185
0506906481,1.144091753,NIOBRARA,1995.74165,2689.338037,6235.245311,840.3839366,1166.328129,942,Codeveloped,,NoNeighbour,7158,21.36804462,39.67061241
0506906483,0.6241875,NIOBRARA,2059.619689,2717.593198,8577,771.1320975,1160.38405,,NoNeighbour,2065,Codeveloped,6998,27.08965839,54.79526641
0506906484,0.642848731,NIOBRARA,1886.386083,2506.386815,9547.562552,784.4934201,1194.340643,2065,Codeveloped,3265,Codeveloped,7008,27.29555304,46.52747731
0506906486,0.66101066,NIOBRARA,1823.353377,2557.101001,10728,799.7762864,1161.651566,3265,Codeveloped,4610,Parent,7049,22.66368382,36.25922819
0506906487,1.12449579,NIOBRARA,3165.568078,3052.883783,9450,2702.010582,1340.808889,675,Codeveloped,661,Codeveloped,6768,16.79693122,84.04179894
0506906488,1.098433846,CODELL,3076.359756,3003.393496,9565,1505.488761,863.0132776,1752,Parent,1341,Codeveloped,7104,23.92326189,124.0484056
0506906489,1.137293229,NIOBRARA,3206.368485,3082.614287,9488,2696.458685,1283.859612,661,Codeveloped,669,Codeveloped,6790,17.18117622,99.4772344
0506906490,1.110803175,CODELL,3188.50213,3068.790256,9540,1509.433962,886.8735849,1341,Codeveloped,1332,Codeveloped,7071,23.76446541,163.6845912
0506906491,1.088817278,NIOBRARA,3108.374877,3020.597813,9610,2662.226847,1265.292612,1620,Parent,675,Codeveloped,6802,19.51644121,114.0261186
